source,recipient,issueDomain,amount,flowType,traceability,largeDonorShare,sourceRecordId,sourceUrl,committeeType,spendingPurpose,supportOppose,disclosureLag
OKLAHOMA DEMOCRATIC PARTY,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,energy,0.9922,DIRECT_CONTRIBUTION,0.6200,0.9500,62761999,https://docquery.fec.gov/cgi-bin/fecimg/?202506039761790363,Party - Qualified,contribution,,0.2800
GMMB INC,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,energy,0.9712,DIRECT_CONTRIBUTION,0.6200,0.9500,63646445,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752440098,Party - Qualified,PAID MEDIA REFUND; ORIGINAL PAYMENT 2023,,0.2800
DNC SERVICES CORP./DEM. NAT'L COMMITTEE,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,energy,0.9618,DIRECT_CONTRIBUTION,0.6200,0.9500,61329518,https://docquery.fec.gov/cgi-bin/fecimg/?202405209648589995,Party - Qualified,HEADQUARTERS ACCOUNT - TRANSFER FOR HEADQUARTERS EXPENSES,,0.2800
MAINE DEMOCRATIC PARTY,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,technology,0.9590,DIRECT_CONTRIBUTION,0.6200,0.9500,63463999,https://docquery.fec.gov/cgi-bin/fecimg/?202412059739445697,Party - Qualified,contribution,,0.2800
BIDEN VICTORY FUND,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,energy,0.9573,DIRECT_CONTRIBUTION,0.6200,0.9500,60936077,https://docquery.fec.gov/cgi-bin/fecimg/?202403209627292798,Party - Qualified,SALARY & OVERHEAD EXPENSES,,0.2800
OHIO DEMOCRATIC PARTY - FEDERAL,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,energy,0.9500,DIRECT_CONTRIBUTION,0.6200,0.9500,62880186,https://docquery.fec.gov/cgi-bin/fecimg/?202506049761834160,Party - Qualified,contribution,,0.2800
BIDEN VICTORY FUND,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,energy,0.9381,DIRECT_CONTRIBUTION,0.6200,0.9500,60374268,https://docquery.fec.gov/cgi-bin/fecimg/?202309209597289636,Party - Qualified,SALARY AND OVERHEAD EXPENSES,,0.2800
DEMOCRATIC PARTY OF OREGON,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,energy,0.9315,DIRECT_CONTRIBUTION,0.6200,0.9500,61808701,https://docquery.fec.gov/cgi-bin/fecimg/?202407209665701059,Party - Qualified,contribution,,0.2800
DEMOCRATIC PARTY OF HAWAII,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,technology,0.9315,DIRECT_CONTRIBUTION,0.6200,0.9500,61808692,https://docquery.fec.gov/cgi-bin/fecimg/?202407209665701059,Party - Qualified,contribution,,0.2800
IDAHO STATE DEMOCRATIC PARTY,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,energy,0.9290,DIRECT_CONTRIBUTION,0.6200,0.9500,61808693,https://docquery.fec.gov/cgi-bin/fecimg/?202407209665701061,Party - Qualified,contribution,,0.2800
MISSIONWIRED,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,energy,0.9281,DIRECT_CONTRIBUTION,0.6200,0.9500,63646451,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752440102,Party - Qualified,DIRECT MAIL REFUND,,0.2800
DNC SERVICES CORP./DEM. NAT'L COMMITTEE,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,energy,0.9258,DIRECT_CONTRIBUTION,0.6200,0.9500,63451677,https://docquery.fec.gov/cgi-bin/fecimg/?202412059739446156,Party - Qualified,HEADQUARTERS ACCOUNT - TRANSFER FOR HEADQUARTERS EXPENSES,,0.2800
AMALGAMATED BANK,DSCC,finance,20.0000,DIRECT_CONTRIBUTION,0.6200,0.9500,SA13-257239,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710718102,Party - Qualified,LINE OF CREDIT DRAWDOWN,,0.2800
DNC SERVICES CORPORATION/ DEMOCRATIC NATIONAL COMMITTEE,DSCC,energy,5.0000,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12-254888,https://docquery.fec.gov/cgi-bin/fecimg/?202410209699360834,Party - Qualified,TRANSFER,,0.2800
DNC SERVICES CORPORATION/ DEMOCRATIC NATIONAL COMMITTEE,DSCC,energy,5.0000,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12-252883,https://docquery.fec.gov/cgi-bin/fecimg/?202409209675756429,Party - Qualified,TRANSFER,,0.2800
DNC SERVICES CORPORATION/ DEMOCRATIC NATIONAL COMMITTEE,DSCC,energy,2.5000,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12-258354,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731446887,Party - Qualified,TRANSFER,,0.2800
BOB CASEY FOR SENATE INC.,DSCC,energy,2.2081,DIRECT_CONTRIBUTION,0.6200,0.9500,26687143,https://docquery.fec.gov/cgi-bin/fecimg/?202504099755191066,Party - Qualified,contribution,,0.2800
WARREN FOR SENATE,DSCC,energy,1.0000,DIRECT_CONTRIBUTION,0.6200,0.9500,26306602,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731446859,Party - Qualified,contribution,,0.2800
GILLIBRAND FOR SENATE,DSCC,energy,1.0000,DIRECT_CONTRIBUTION,0.6200,0.9500,25861575,https://docquery.fec.gov/cgi-bin/fecimg/?202410209699360811,Party - Qualified,contribution,,0.2800
SCHIFF FOR SENATE,DSCC,energy,1.0000,DIRECT_CONTRIBUTION,0.6200,0.9500,26060093,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710718096,Party - Qualified,contribution,,0.2800
FRIENDS OF MARIA,DSCC,energy,1.0000,DIRECT_CONTRIBUTION,0.6200,0.9500,26161277,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710718094,Party - Qualified,contribution,,0.2800
CORY BOOKER FOR SENATE,DSCC,energy,1.0000,DIRECT_CONTRIBUTION,0.6200,0.9500,26161278,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710718092,Party - Qualified,contribution,,0.2800
STABENOW FOR US SENATE,DSCC,energy,1.0000,DIRECT_CONTRIBUTION,0.6200,0.9500,24644357,https://docquery.fec.gov/cgi-bin/fecimg/?202406209649400609,Party - Qualified,contribution,,0.2800
HOUSE SENATE VICTORY FUND,DSCC,energy,0.5593,DIRECT_CONTRIBUTION,0.6200,0.9500,25410658,https://docquery.fec.gov/cgi-bin/fecimg/?202410159685652530,Party - Qualified,HOUSE SENATE VICTORY FUND,,0.2800
KLOBUCHAR FOR MINNESOTA,DSCC,energy,0.5000,DIRECT_CONTRIBUTION,0.6200,0.9500,26258726,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731446854,Party - Qualified,contribution,,0.2800
KLOBUCHAR FOR MINNESOTA,DSCC,energy,0.5000,DIRECT_CONTRIBUTION,0.6200,0.9500,25948871,https://docquery.fec.gov/cgi-bin/fecimg/?202410209699360813,Party - Qualified,contribution,,0.2800
WARNOCK FOR GEORGIA,DSCC,energy,0.5000,DIRECT_CONTRIBUTION,0.6200,0.9500,26258499,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710718097,Party - Qualified,contribution,,0.2800
FRIENDS OF CHRIS MURPHY,DSCC,energy,0.5000,DIRECT_CONTRIBUTION,0.6200,0.9500,26060091,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710718093,Party - Qualified,contribution,,0.2800
ALEX PADILLA FOR SENATE,DSCC,energy,0.4100,DIRECT_CONTRIBUTION,0.6200,0.9500,26060088,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710718092,Party - Qualified,contribution,,0.2800
WYDEN FOR SENATE,DSCC,energy,0.4000,DIRECT_CONTRIBUTION,0.6200,0.9500,26161136,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710718097,Party - Qualified,contribution,,0.2800
SCHATZ FOR SENATE,DSCC,energy,0.4000,DIRECT_CONTRIBUTION,0.6200,0.9500,26061196,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710718096,Party - Qualified,contribution,,0.2800
PENNSYLVANIA DEMOCRATIC PARTY,DSCC,energy,0.3250,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12-261332,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731446890,Party - Qualified,TRANSFER,,0.2800
THE REED COMMITTEE,DSCC,energy,0.3000,DIRECT_CONTRIBUTION,0.6200,0.9500,25974431,https://docquery.fec.gov/cgi-bin/fecimg/?202410209699360816,Party - Qualified,contribution,,0.2800
DSCC VICE CHAIR PADILLA FUND,DSCC,technology,0.2734,DIRECT_CONTRIBUTION,0.6200,0.9500,23001792,https://docquery.fec.gov/cgi-bin/fecimg/?202305199581575615,Party - Qualified,contribution,,0.2800
MASSACHUSETTS SENATE VICTORY 2024,DSCC,energy,0.2731,DIRECT_CONTRIBUTION,0.6200,0.9500,24473442,https://docquery.fec.gov/cgi-bin/fecimg/?202404199633528178,Party - Qualified,contribution,,0.2800
STATE OF MISSOURI,DSCC,energy,0.2544,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17-240912-10000,https://docquery.fec.gov/cgi-bin/fecimg/?202312209599635375,Party - Qualified,COURT ORDERED LEGAL FEES RECOUNT/LEGAL FUND,,0.2800
ELIAS LAW GROUP,DSCC,energy,0.2544,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17-240912,https://docquery.fec.gov/cgi-bin/fecimg/?202312209599635374,Party - Qualified,COURT ORDERED LEGAL FEES RECOUNT/LEGAL FUND,,0.2800
WHITEHOUSE FOR SENATE,DSCC,energy,0.2500,DIRECT_CONTRIBUTION,0.6200,0.9500,26306604,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731446859,Party - Qualified,contribution,,0.2800
JEFF MERKLEY FOR OREGON,DSCC,energy,0.2500,DIRECT_CONTRIBUTION,0.6200,0.9500,25974434,https://docquery.fec.gov/cgi-bin/fecimg/?202410209699360812,Party - Qualified,contribution,,0.2800
CHRIS COONS FOR DELAWARE,DSCC,energy,0.2500,DIRECT_CONTRIBUTION,0.6200,0.9500,25974419,https://docquery.fec.gov/cgi-bin/fecimg/?202410209699360808,Party - Qualified,contribution,,0.2800
WHITEHOUSE FOR SENATE,DSCC,energy,0.2500,DIRECT_CONTRIBUTION,0.6200,0.9500,26060083,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710718097,Party - Qualified,contribution,,0.2800
MARK KELLY FOR SENATE,DSCC,energy,0.2500,DIRECT_CONTRIBUTION,0.6200,0.9500,26161142,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710718095,Party - Qualified,contribution,,0.2800
FRIENDS OF MAZIE HIRONO,DSCC,energy,0.2500,DIRECT_CONTRIBUTION,0.6200,0.9500,26061198,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710718094,Party - Qualified,contribution,,0.2800
PENNSYLVANIA DEMOCRATIC PARTY,DSCC,energy,0.2050,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12-264966,https://docquery.fec.gov/cgi-bin/fecimg/?202504099755191052,Party - Qualified,TRANSFER,,0.2800
GREAT AMERICAN MEDIA,DSCC,energy,0.1970,DIRECT_CONTRIBUTION,0.6200,0.9500,SA15-236499,https://docquery.fec.gov/cgi-bin/fecimg/?202308189596670837,Party - Qualified,MEDIA BUY REFUND,,0.2800
TEXAS SENATE VICTORY 2024,DSCC,energy,0.1962,DIRECT_CONTRIBUTION,0.6200,0.9500,26504465,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731446885,Party - Qualified,contribution,,0.2800
DSCC VICE CHAIR PADILLA FUND,DSCC,technology,0.1933,DIRECT_CONTRIBUTION,0.6200,0.9500,23225662,https://docquery.fec.gov/cgi-bin/fecimg/?202307209583893369,Party - Qualified,DSCC VICE CHAIR PADILLA FUND,,0.2800
WARNOCK FOR GEORGIA,DSCC,energy,0.1829,DIRECT_CONTRIBUTION,0.6200,0.9500,SA15-232149,https://docquery.fec.gov/cgi-bin/fecimg/?202401169600087240,Party - Qualified,TRAVEL EXPENSES,,0.2800
PENNSYLVANIA SENATE VICTORY 2024,DSCC,energy,0.1824,DIRECT_CONTRIBUTION,0.6200,0.9500,26828426,https://docquery.fec.gov/cgi-bin/fecimg/?202504099755191031,Party - Qualified,contribution,,0.2800
AMM POLITICAL STRATEGIES,DSCC,energy,0.1683,DIRECT_CONTRIBUTION,0.6200,0.9500,SA15-230531,https://docquery.fec.gov/cgi-bin/fecimg/?202302209578684070,Party - Qualified,REFUND OF OVERPAYMENT,,0.2800
PENNSYLVANIA SENATE VICTORY 2024 - UNITEMIZED,DSCC,energy,0.1639,DIRECT_CONTRIBUTION,0.6200,0.9500,26828425K,https://docquery.fec.gov/cgi-bin/fecimg/?202504099755191123,Party - Qualified,contribution,,0.2800
MASSACHUSETTS SENATE VICTORY 2024,DSCC,energy,0.1636,DIRECT_CONTRIBUTION,0.6200,0.9500,23221641,https://docquery.fec.gov/cgi-bin/fecimg/?202307209583893377,Party - Qualified,contribution,,0.2800
SCHIFF VICTORY FUND,DSCC,energy,0.1632,DIRECT_CONTRIBUTION,0.6200,0.9500,26594478,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731446917,Party - Qualified,contribution,,0.2800
MASSACHUSETTS SENATE VICTORY 2024,DSCC,energy,0.1567,DIRECT_CONTRIBUTION,0.6200,0.9500,24133373,https://docquery.fec.gov/cgi-bin/fecimg/?202404189633463422,Party - Qualified,contribution,,0.2800
OHIO DEMOCRATIC PARTY,DSCC,energy,0.1500,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12-261330,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731446890,Party - Qualified,TRANSFER,,0.2800
MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,DSCC,energy,0.1500,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12-260195,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731446889,Party - Qualified,TRANSFER,,0.2800
DURBIN MAJORITY FUND,DSCC,energy,0.1486,DIRECT_CONTRIBUTION,0.6200,0.9444,24831590,https://docquery.fec.gov/cgi-bin/fecimg/?202406209649400613,Party - Qualified,contribution,,0.2800
MASSACHUSETTS SENATE VICTORY 2024,DSCC,energy,0.1393,DIRECT_CONTRIBUTION,0.6200,0.9072,23001772,https://docquery.fec.gov/cgi-bin/fecimg/?202305199581575622,Party - Qualified,contribution,,0.2800
"MERKLE RESPONSE SERVICES, INC.",DSCC,energy,0.1309,DIRECT_CONTRIBUTION,0.6200,0.8736,SA15-232661,https://docquery.fec.gov/cgi-bin/fecimg/?202305199581575627,Party - Qualified,SETTLEMENT OF DISPUTE,,0.2800
TESTER VICTORY FUND,DSCC,energy,0.1306,DIRECT_CONTRIBUTION,0.6200,0.8724,24518850,https://docquery.fec.gov/cgi-bin/fecimg/?202405209646182054,Party - Qualified,contribution,,0.2800
PENNSYLVANIA DEMOCRATIC PARTY,DSCC,energy,0.1250,DIRECT_CONTRIBUTION,0.6200,0.8500,SA12-258352,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731446888,Party - Qualified,TRANSFER,,0.2800
WYDEN FOR SENATE,DSCC,energy,0.1250,DIRECT_CONTRIBUTION,0.6200,0.8500,25861576,https://docquery.fec.gov/cgi-bin/fecimg/?202410209699360817,Party - Qualified,contribution,,0.2800
ALEX PADILLA FOR SENATE,DSCC,energy,0.1250,DIRECT_CONTRIBUTION,0.6200,0.8500,22577997,https://docquery.fec.gov/cgi-bin/fecimg/?202302209578684048,Party - Qualified,contribution,,0.2800
"SCHUSTERMAN, STACY",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,26594473,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731446920,Party - Qualified,contribution,,0.2800
"SCHUSTERMAN, LYNN",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,26594472,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731446920,Party - Qualified,contribution,,0.2800
"RATTNER, STEVEN C.",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,26308377,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731446914,Party - Qualified,contribution,,0.2800
"GORE, ALBERT JR.",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,26306561,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731446899,Party - Qualified,contribution,,0.2800
"GORE, ALBERT JR.",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,26306559,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731446899,Party - Qualified,contribution,,0.2800
"EGERMAN, PAUL",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,26306574,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731446897,Party - Qualified,contribution,,0.2800
"BOIES, DAVID",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,26504474,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731446894,Party - Qualified,contribution,,0.2800
"HARRIS, WILLIAM H JR",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25233157,https://docquery.fec.gov/cgi-bin/fecimg/?202410159685652675,Party - Qualified,* TESTER VICTORY FUND,,0.2800
TESTER VICTORY FUND,DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25233156,https://docquery.fec.gov/cgi-bin/fecimg/?202410159685652674,Party - Qualified,contribution,,0.2800
"SCHMIDT, ERIC E.",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25015824,https://docquery.fec.gov/cgi-bin/fecimg/?202410159685652674,Party - Qualified,contribution,,0.2800
"SCHMIDT, ERIC E.",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25015821,https://docquery.fec.gov/cgi-bin/fecimg/?202410159685652673,Party - Qualified,contribution,,0.2800
"MANDEL, SUSAN Z.",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25974450,https://docquery.fec.gov/cgi-bin/fecimg/?202410209699360849,Party - Qualified,contribution,,0.2800
"MANDEL, STEPHEN JR.",DSCC,finance,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25974449,https://docquery.fec.gov/cgi-bin/fecimg/?202410209699360848,Party - Qualified,contribution,,0.2800
"LIPPE, DAVID",DSCC,technology,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25861674,https://docquery.fec.gov/cgi-bin/fecimg/?202410209699360848,Party - Qualified,contribution,,0.2800
"LIPPE, DAVID",DSCC,technology,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25861673,https://docquery.fec.gov/cgi-bin/fecimg/?202410209699360848,Party - Qualified,contribution,,0.2800
"LIPPE, CYNTHIA",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25861564,https://docquery.fec.gov/cgi-bin/fecimg/?202410209699360847,Party - Qualified,contribution,,0.2800
"LIPPE, CYNTHIA",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25861563,https://docquery.fec.gov/cgi-bin/fecimg/?202410209699360847,Party - Qualified,contribution,,0.2800
"HOSTETTER, BARBARA W.",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25861559,https://docquery.fec.gov/cgi-bin/fecimg/?202410209699360844,Party - Qualified,contribution,,0.2800
"HOSTETTER, AMOS B. JR.",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25861553,https://docquery.fec.gov/cgi-bin/fecimg/?202410209699360843,Party - Qualified,contribution,,0.2800
"RYAN, VINCENT",DSCC,finance,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,26060063,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710718118,Party - Qualified,contribution,,0.2800
"MEYER, CARLA E.",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,26060067,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710718114,Party - Qualified,contribution,,0.2800
"STRYKER, PATRICIA",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25436622,https://docquery.fec.gov/cgi-bin/fecimg/?202409209675756438,Party - Qualified,contribution,,0.2800
"STRYKER, PATRICIA",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25434621,https://docquery.fec.gov/cgi-bin/fecimg/?202409209675756438,Party - Qualified,contribution,,0.2800
"HOFFMAN, REID",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25445632,https://docquery.fec.gov/cgi-bin/fecimg/?202409209675756436,Party - Qualified,contribution,,0.2800
"HOFFMAN, REID",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25445631,https://docquery.fec.gov/cgi-bin/fecimg/?202409209675756436,Party - Qualified,contribution,,0.2800
"LARSEN, CHRISTIAN",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25773240,https://docquery.fec.gov/cgi-bin/fecimg/?202409209675756434,Party - Qualified,* DSCC VICE CHAIR PADILLA FUND,,0.2800
DSCC VICE CHAIR PADILLA FUND,DSCC,technology,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25702304,https://docquery.fec.gov/cgi-bin/fecimg/?202409209675756434,Party - Qualified,DSCC VICE CHAIR PADILLA FUND,,0.2800
"LARSEN, CHRISTIAN",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25773237,https://docquery.fec.gov/cgi-bin/fecimg/?202409209675756434,Party - Qualified,* DSCC VICE CHAIR PADILLA FUND,,0.2800
DSCC VICE CHAIR PADILLA FUND,DSCC,technology,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,25702303,https://docquery.fec.gov/cgi-bin/fecimg/?202409209675756433,Party - Qualified,DSCC VICE CHAIR PADILLA FUND,,0.2800
"DAY, FREDERICK",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,23420069,https://docquery.fec.gov/cgi-bin/fecimg/?202309209597153227,Party - Qualified,contribution,,0.2800
"DAY, FREDERICK",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,23420067,https://docquery.fec.gov/cgi-bin/fecimg/?202309209597153227,Party - Qualified,contribution,,0.2800
"THOMPSON, EVAN C.",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,23165728,https://docquery.fec.gov/cgi-bin/fecimg/?202307209583893401,Party - Qualified,contribution,,0.2800
"SIMON, DEBORAH J.",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,23096190,https://docquery.fec.gov/cgi-bin/fecimg/?202307209583893400,Party - Qualified,contribution,,0.2800
"KAEMPFER, JOSEPH W. JR",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,23105539,https://docquery.fec.gov/cgi-bin/fecimg/?202307209583893393,Party - Qualified,contribution,,0.2800
"KAEMPFER, JOSEPH W. JR",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,23105538,https://docquery.fec.gov/cgi-bin/fecimg/?202307209583893392,Party - Qualified,contribution,,0.2800
"HOFFMAN, REID",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,23165644,https://docquery.fec.gov/cgi-bin/fecimg/?202307209583893392,Party - Qualified,contribution,,0.2800
"HOFFMAN, REID",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,23165641,https://docquery.fec.gov/cgi-bin/fecimg/?202307209583893391,Party - Qualified,contribution,,0.2800
"SIMONS, ELIZABETH",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,24643146,https://docquery.fec.gov/cgi-bin/fecimg/?202406209649400637,Party - Qualified,contribution,,0.2800
"SIMONS, ELIZABETH",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,24643145,https://docquery.fec.gov/cgi-bin/fecimg/?202406209649400637,Party - Qualified,contribution,,0.2800
"MENNET, LISA",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,24746536,https://docquery.fec.gov/cgi-bin/fecimg/?202406209649400630,Party - Qualified,contribution,,0.2800
DEMOCRACY ENGINE,DSCC,democracy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,23002627E,https://docquery.fec.gov/cgi-bin/fecimg/?202306209582300956,Party - Qualified,NOTE: ABOVE CONTRIBUTION EARMARKED THROUGH THIS ORGANIZATION.,,0.2800
"HEISING, MARK W",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,23002627,https://docquery.fec.gov/cgi-bin/fecimg/?202306209582300956,Party - Qualified,* EARMARKED CONTRIBUTION: SEE BELOW,,0.2800
"TULLMAN, GLEN",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,23002539,https://docquery.fec.gov/cgi-bin/fecimg/?202306209582300948,Party - Qualified,contribution,,0.2800
"TULLMAN, GLEN",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,23002538,https://docquery.fec.gov/cgi-bin/fecimg/?202306209582300947,Party - Qualified,contribution,,0.2800
"DOERR, JOHN III",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,22965007,https://docquery.fec.gov/cgi-bin/fecimg/?202305199581575634,Party - Qualified,contribution,,0.2800
"DOERR, JOHN III",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,22965005,https://docquery.fec.gov/cgi-bin/fecimg/?202305199581575633,Party - Qualified,contribution,,0.2800
"DOERR, ANN HOWLAND",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,23001672,https://docquery.fec.gov/cgi-bin/fecimg/?202305199581575633,Party - Qualified,contribution,,0.2800
"DOERR, ANN HOWLAND",DSCC,energy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,23001671,https://docquery.fec.gov/cgi-bin/fecimg/?202305199581575633,Party - Qualified,contribution,,0.2800
DEMOCRACY ENGINE,DSCC,democracy,0.1239,DIRECT_CONTRIBUTION,0.6200,0.8456,24644250E,https://docquery.fec.gov/cgi-bin/fecimg/?202405209646182090,Party - Qualified,NOTE: ABOVE CONTRIBUTION EARMARKED THROUGH THIS ORGANIZATION.,,0.2800
ACTBLUE PAC,DCCC,energy,9.1112,DIRECT_CONTRIBUTION,0.6200,0.9500,44369965E,https://docquery.fec.gov/cgi-bin/fecimg/?202412209739975528,Party - Qualified,NOTE: TOTAL CONTRIBUTION(S) EARMARKED THROUGH THIS ORGANIZATION.,,0.2800
ACTBLUE PAC,DCCC,energy,8.0224,DIRECT_CONTRIBUTION,0.6200,0.9500,43855155E,https://docquery.fec.gov/cgi-bin/fecimg/?202410259719655308,Party - Qualified,NOTE: TOTAL CONTRIBUTION(S) EARMARKED THROUGH THIS ORGANIZATION.,,0.2800
ACTBLUE PAC,DCCC,energy,6.7346,DIRECT_CONTRIBUTION,0.6200,0.9500,43556194E,https://docquery.fec.gov/cgi-bin/fecimg/?202410319719883054,Party - Qualified,NOTE: TOTAL CONTRIBUTION(S) EARMARKED THROUGH THIS ORGANIZATION.,,0.2800
ACTBLUE PAC,DCCC,energy,6.6112,DIRECT_CONTRIBUTION,0.6200,0.9500,43271639E,https://docquery.fec.gov/cgi-bin/fecimg/?202408209666695522,Party - Qualified,NOTE: TOTAL CONTRIBUTION(S) EARMARKED THROUGH THIS ORGANIZATION.,,0.2800
